ts_hour_tz,time_index,S1_201,S2_201,S3_201
2024-01-21 00:00:00,E000481,20.808,106.014,37.618
2024-01-21 01:00:00,E000482,22.427,95.997,30.974
2024-01-21 02:00:00,E000483,22.014,94.857,44.912
2024-01-21 03:00:00,E000484,26.068,110.757,45.701
2024-01-21 04:00:00,E000485,25.761,103.335,42.127
2024-01-21 05:00:00,E000486,16.341,109.595,37.132
2024-01-21 06:00:00,E000487,26.925,104.038,37.68
2024-01-21 07:00:00,E000488,23.498,112.178,56.517
2024-01-21 08:00:00,E000489,20.859,97.669,45.752
2024-01-21 09:00:00,E000490,21.97,107.419,50.547
2024-01-21 10:00:00,E000491,17.085,103.639,43.657
2024-01-21 11:00:00,E000492,22.619,102.57,53.99
2024-01-21 12:00:00,E000493,25.629,97.476,44.56
2024-01-21 13:00:00,E000494,21.065,92.723,44.18
2024-01-21 14:00:00,E000495,28.403,92.569,44.82
2024-01-21 15:00:00,E000496,22.32,102.767,37.78
2024-01-21 16:00:00,E000497,17.94,94.269,54.982
2024-01-21 17:00:00,E000498,19.355,98.752,60.785
2024-01-21 18:00:00,E000499,20.15,103.046,52.979
2024-01-21 19:00:00,E000500,25.75,94.509,39.65
2024-01-21 20:00:00,E000501,23.468,111.138,39.289
2024-01-21 21:00:00,E000502,20.92,103.44,49.647
2024-01-21 22:00:00,E000503,24.677,96.984,41.01
2024-01-21 23:00:00,E000504,23.19,107.738,43.211
2024-01-22 00:00:00,E000505,22.429,96.068,58.974
2024-01-22 01:00:00,E000506,22.994,106.797,45.224
2024-01-22 02:00:00,E000507,22.773,93.648,28.869
2024-01-22 03:00:00,E000508,26.506,101.698,46.548
2024-01-22 04:00:00,E000509,18.503,96.694,52.967
2024-01-22 05:00:00,E000510,28.068,98.132,50.036
2024-01-22 06:00:00,E000511,23.108,100.685,58.89
2024-01-22 07:00:00,E000512,21.05,107.628,47.861
2024-01-22 08:00:00,E000513,22.446,108.297,47.176
2024-01-22 09:00:00,E000514,22.191,108.335,54.369
2024-01-22 10:00:00,E000515,26.346,81.472,48.301
2024-01-22 11:00:00,E000516,23.179,101.122,49.573
2024-01-22 12:00:00,E000517,23.334,104.757,42.99
2024-01-22 13:00:00,E000518,27.294,105.273,49.069
2024-01-22 14:00:00,E000519,24.08,107.202,52.663
2024-01-22 15:00:00,E000520,22.139,106.351,46.305
2024-01-22 16:00:00,E000521,28.634,106.898,40.308
2024-01-22 17:00:00,E000522,29.958,90.58,49.78
2024-01-22 18:00:00,E000523,20.272,110.899,46.896
2024-01-22 19:00:00,E000524,19.96,99.941,39.646
2024-01-22 20:00:00,E000525,21.522,99.624,39.366
2024-01-22 21:00:00,E000526,23.364,103.295,37.528
2024-01-22 22:00:00,E000527,17.194,102.886,48.989
2024-01-22 23:00:00,E000528,24.837,104.111,56.795
2024-01-23 00:00:00,E000529,25.691,114.967,68.255
2024-01-23 01:00:00,E000530,16.874,90.095,44.945
2024-01-23 02:00:00,E000531,24.114,100.913,50.277
2024-01-23 03:00:00,E000532,21.635,97.761,40.928
2024-01-23 04:00:00,E000533,21.859,105.602,41.349
2024-01-23 05:00:00,E000534,21.575,104.208,43.509
2024-01-23 06:00:00,E000535,26.073,96.611,36.477
2024-01-23 07:00:00,E000536,23.475,103.362,38.513
2024-01-23 08:00:00,E000537,26.8,111.117,40.291
2024-01-23 09:00:00,E000538,27.259,89.151,53.071
2024-01-23 10:00:00,E000539,19.755,106.278,37.79
2024-01-23 11:00:00,E000540,22.281,97.168,43.396
2024-01-23 12:00:00,E000541,28.356,100.75,60.827
2024-01-23 13:00:00,E000542,21.265,108.908,32.807
2024-01-23 14:00:00,E000543,21.583,98.566,56.533
2024-01-23 15:00:00,E000544,23.093,90.651,35.174
2024-01-23 16:00:00,E000545,19.259,106.064,51.038
2024-01-23 17:00:00,E000546,21.539,98.503,50.373
2024-01-23 18:00:00,E000547,18.886,103.634,47.794
2024-01-23 19:00:00,E000548,21.621,103.328,45.766
2024-01-23 20:00:00,E000549,24.092,94.496,49.609
2024-01-23 21:00:00,E000550,25.785,102.937,49.509
2024-01-23 22:00:00,E000551,22.148,105.846,45.489
2024-01-23 23:00:00,E000552,18.827,105.483,32.744
2024-01-24 00:00:00,E000553,23.405,99.34,41.639
2024-01-24 01:00:00,E000554,23.05,97.683,48.842
2024-01-24 02:00:00,E000555,22.682,98.152,55.036
2024-01-24 03:00:00,E000556,23.155,104.517,55.624
2024-01-24 04:00:00,E000557,26.981,104.257,42.73
2024-01-24 05:00:00,E000558,17.925,102.354,53.209
2024-01-24 06:00:00,E000559,23.634,83.733,51.525
2024-01-24 07:00:00,E000560,25.481,99.764,52.413
2024-01-24 08:00:00,E000561,24.509,97.804,54.535
2024-01-24 09:00:00,E000562,18.444,101.008,43.822
2024-01-24 10:00:00,E000563,19.859,102.849,54.828
2024-01-24 11:00:00,E000564,26.493,104.991,32.281
2024-01-24 12:00:00,E000565,18.225,102.147,44.743
2024-01-24 13:00:00,E000566,20.906,111.017,45.794
2024-01-24 14:00:00,E000567,24.236,106.338,45.412
2024-01-24 15:00:00,E000568,30.791,96.504,40.454
2024-01-24 16:00:00,E000569,19.483,109.27,51.016
2024-01-24 17:00:00,E000570,20.759,96.894,55.387
2024-01-24 18:00:00,E000571,23.657,108.493,44.549
2024-01-24 19:00:00,E000572,24.137,102.831,40.319
2024-01-24 20:00:00,E000573,22.039,95.26,48.706
2024-01-24 21:00:00,E000574,24.936,106.35,49.999
2024-01-24 22:00:00,E000575,22.09,109.215,51.692
2024-01-24 23:00:00,E000576,26.943,108.702,44.058
2024-01-25 00:00:00,E000577,23.741,105.25,36.381
2024-01-25 01:00:00,E000578,18.894,94.674,44.189
2024-01-25 02:00:00,E000579,21.433,93.978,46.12
2024-01-25 03:00:00,E000580,22.194,107.329,60.097
2024-01-25 04:00:00,E000581,23.961,97.747,49.85
2024-01-25 05:00:00,E000582,22.53,100.075,38.538
2024-01-25 06:00:00,E000583,21.014,100.393,51.031
2024-01-25 07:00:00,E000584,24.135,110.61,50.058
2024-01-25 08:00:00,E000585,23.858,99.738,37.219
2024-01-25 09:00:00,E000586,20.676,97.731,25.793
2024-01-25 10:00:00,E000587,19.272,109.471,47.765
2024-01-25 11:00:00,E000588,21.295,103.332,30.349
2024-01-25 12:00:00,E000589,23.403,107.815,44.092
2024-01-25 13:00:00,E000590,16.83,99.189,54.594
2024-01-25 14:00:00,E000591,23.328,94.067,62.757
2024-01-25 15:00:00,E000592,18.488,100.061,37.22
2024-01-25 16:00:00,E000593,19.185,98.994,49.771
2024-01-25 17:00:00,E000594,26.63,99.331,37.424
2024-01-25 18:00:00,E000595,24.032,103.891,46.803
2024-01-25 19:00:00,E000596,23.382,100.726,45.736
2024-01-25 20:00:00,E000597,21.919,106.758,61.713
2024-01-25 21:00:00,E000598,23.075,101.266,46.919
2024-01-25 22:00:00,E000599,20.395,105.201,48.309
2024-01-25 23:00:00,E000600,21.154,105.901,45.142
2024-01-26 00:00:00,E000601,19.396,103.093,46.777
2024-01-26 01:00:00,E000602,25.573,105.541,44.181
2024-01-26 02:00:00,E000603,20.989,101.309,47.725
2024-01-26 03:00:00,E000604,24.048,102.837,44.319
2024-01-26 04:00:00,E000605,25.69,97.861,63.596
2024-01-26 05:00:00,E000606,24.942,95.55,46.389
2024-01-26 06:00:00,E000607,24.973,99.518,33.786
2024-01-26 07:00:00,E000608,19.175,104.065,31.84
2024-01-26 08:00:00,E000609,17.862,104.038,43.331
2024-01-26 09:00:00,E000610,20.274,98.777,33.969
2024-01-26 10:00:00,E000611,24.05,97.187,40.982
2024-01-26 11:00:00,E000612,23.61,99.991,39.715
2024-01-26 12:00:00,E000613,16.134,103.174,45.592
2024-01-26 13:00:00,E000614,20.844,96.009,45.096
2024-01-26 14:00:00,E000615,24.038,101.799,57.285
2024-01-26 15:00:00,E000616,24.755,100.753,50.537
2024-01-26 16:00:00,E000617,22.656,101.53,54.723
2024-01-26 17:00:00,E000618,19.626,101.419,53.923
2024-01-26 18:00:00,E000619,23.489,99.418,32.204
2024-01-26 19:00:00,E000620,15.235,111.889,47.314
2024-01-26 20:00:00,E000621,20.631,103.082,37.892
2024-01-26 21:00:00,E000622,21.44,96.501,34.4
2024-01-26 22:00:00,E000623,15.764,93.152,52.66
2024-01-26 23:00:00,E000624,19.342,104.028,52.175
2024-01-27 00:00:00,E000625,22.553,99.777,45.998
2024-01-27 01:00:00,E000626,21.167,107.44,59.074
2024-01-27 02:00:00,E000627,27.139,90.327,41.722
2024-01-27 03:00:00,E000628,22.513,103.662,32.045
2024-01-27 04:00:00,E000629,16.921,107.965,40.807
2024-01-27 05:00:00,E000630,17.74,95.671,47.929
2024-01-27 06:00:00,E000631,19.868,102.532,37.66
2024-01-27 07:00:00,E000632,16.919,108.564,47.986
2024-01-27 08:00:00,E000633,21.432,98.641,55.987
2024-01-27 09:00:00,E000634,24.393,107.149,40.622
2024-01-27 10:00:00,E000635,22.662,103.351,40.874
2024-01-27 11:00:00,E000636,22.194,98.324,47.993
2024-01-27 12:00:00,E000637,18.272,104.217,47.33
2024-01-27 13:00:00,E000638,21.849,103.593,42.263
2024-01-27 14:00:00,E000639,20.356,104.073,49.403
2024-01-27 15:00:00,E000640,20.877,98.275,43.628
2024-01-27 16:00:00,E000641,20.734,109.078,47.374
2024-01-27 17:00:00,E000642,22.547,96.543,50.542
2024-01-27 18:00:00,E000643,20.543,97.971,50.795
2024-01-27 19:00:00,E000644,23.739,88.532,43.817
2024-01-27 20:00:00,E000645,22.902,99.568,46.203
2024-01-27 21:00:00,E000646,16.709,86.862,37.684
2024-01-27 22:00:00,E000647,23.403,84.853,38.673
2024-01-27 23:00:00,E000648,16.347,100.063,59.684
2024-01-28 00:00:00,E000649,21.805,100.752,51.294
2024-01-28 01:00:00,E000650,22.568,100.204,51.95
2024-01-28 02:00:00,E000651,24.01,102.772,43.959
2024-01-28 03:00:00,E000652,21.393,105.978,42.477
2024-01-28 04:00:00,E000653,26.44,95.96,55.753
2024-01-28 05:00:00,E000654,24.011,96.36,48.817
2024-01-28 06:00:00,E000655,20.419,101.47,41.35
2024-01-28 07:00:00,E000656,22.075,106.101,48.889
2024-01-28 08:00:00,E000657,18.899,95.853,47.031
2024-01-28 09:00:00,E000658,23.598,97.86,56.935
2024-01-28 10:00:00,E000659,25.103,98.11,39.583
2024-01-28 11:00:00,E000660,21.771,99.608,54.421
2024-01-28 12:00:00,E000661,25.65,101.479,50.084
2024-01-28 13:00:00,E000662,25.134,101.597,48.02
2024-01-28 14:00:00,E000663,24.401,103.787,39.159
2024-01-28 15:00:00,E000664,20.331,99.828,39.7
2024-01-28 16:00:00,E000665,17.786,104.747,47.598
2024-01-28 17:00:00,E000666,18.214,100.071,43.618
2024-01-28 18:00:00,E000667,23.082,95.782,34.845
2024-01-28 19:00:00,E000668,24.163,93.477,43.255
2024-01-28 20:00:00,E000669,21.457,100.671,46.895
2024-01-28 21:00:00,E000670,27.615,93.143,51.574
2024-01-28 22:00:00,E000671,14.461,108.408,29.678
2024-01-28 23:00:00,E000672,30.296,99.312,54.678
2024-01-29 00:00:00,E000673,25.969,99.074,42.302
2024-01-29 01:00:00,E000674,19.821,105.316,41.824
2024-01-29 02:00:00,E000675,19.879,104.04,38.271
2024-01-29 03:00:00,E000676,21.447,101.846,40.182
2024-01-29 04:00:00,E000677,20.927,109.128,43.468
2024-01-29 05:00:00,E000678,21.349,100.407,48.408
2024-01-29 06:00:00,E000679,19.192,103.479,46.919
2024-01-29 07:00:00,E000680,16.776,110.451,55.956
2024-01-29 08:00:00,E000681,19.938,95.576,46.71
2024-01-29 09:00:00,E000682,17.937,108.258,41.487
2024-01-29 10:00:00,E000683,27.69,97.096,44.158
2024-01-29 11:00:00,E000684,26.555,99.651,47.041
2024-01-29 12:00:00,E000685,25.997,98.464,35.537
2024-01-29 13:00:00,E000686,17.832,104.276,47.916
2024-01-29 14:00:00,E000687,25.897,99.902,34.269
2024-01-29 15:00:00,E000688,14.971,115.927,48.952
2024-01-29 16:00:00,E000689,22.938,102.721,34.265
2024-01-29 17:00:00,E000690,19.956,110.191,49.938
2024-01-29 18:00:00,E000691,20.056,95.043,41.132
2024-01-29 19:00:00,E000692,21.491,111.751,43.588
2024-01-29 20:00:00,E000693,18.693,101.001,46.983
2024-01-29 21:00:00,E000694,18.402,103.351,54.067
2024-01-29 22:00:00,E000695,22.944,97.235,41.033
2024-01-29 23:00:00,E000696,17.192,100.617,47.331
2024-01-30 00:00:00,E000697,19.631,111.192,50.942
2024-01-30 01:00:00,E000698,16.763,92.261,37.62
2024-01-30 02:00:00,E000699,27.534,105.844,57.178
2024-01-30 03:00:00,E000700,22.533,100.232,35.644
2024-01-30 04:00:00,E000701,23.619,100.3,43.24
2024-01-30 05:00:00,E000702,27.678,100.656,54.982
2024-01-30 06:00:00,E000703,17.418,115.009,42.2
2024-01-30 07:00:00,E000704,24.763,105.718,41.27
2024-01-30 08:00:00,E000705,25.121,105.742,39.651
2024-01-30 09:00:00,E000706,20.256,101.531,44.134
2024-01-30 10:00:00,E000707,26.958,104.884,44.472
2024-01-30 11:00:00,E000708,24.439,90.862,40.385
2024-01-30 12:00:00,E000709,23.421,106.988,46.498
2024-01-30 13:00:00,E000710,27.166,105.726,41.338
2024-01-30 14:00:00,E000711,22.052,103.383,41.635
2024-01-30 15:00:00,E000712,27.4,95.645,47.371
2024-01-30 16:00:00,E000713,24.853,99.701,40.959
2024-01-30 17:00:00,E000714,22.257,105.441,41.251
2024-01-30 18:00:00,E000715,19.079,107.168,47.995
2024-01-30 19:00:00,E000716,25.725,105.173,61.349
2024-01-30 20:00:00,E000717,26.068,97.607,48.527
2024-01-30 21:00:00,E000718,20.716,98.984,34.406
2024-01-30 22:00:00,E000719,21.584,104.08,44.505
2024-01-30 23:00:00,E000720,18.982,93.533,60.839
2024-01-31 00:00:00,E000721,23.541,97.097,48.463
2024-01-31 01:00:00,E000722,29.505,104.464,24.097
2024-01-31 02:00:00,E000723,30.987,91.869,43.455
2024-01-31 03:00:00,E000724,18.873,97.526,47.133
2024-01-31 04:00:00,E000725,15.873,100.84,53.605
2024-01-31 05:00:00,E000726,19.802,94.21,43.955
2024-01-31 06:00:00,E000727,21.417,98.264,36.087
2024-01-31 07:00:00,E000728,24.161,104.336,37.008
2024-01-31 08:00:00,E000729,19.533,101.996,37.763
2024-01-31 09:00:00,E000730,23.072,108.787,44.551
2024-01-31 10:00:00,E000731,18.616,103.3,43.668
2024-01-31 11:00:00,E000732,22.019,103.724,50.183
2024-01-31 12:00:00,E000733,22.614,100.991,60.477
2024-01-31 13:00:00,E000734,26.342,105.551,45.984
2024-01-31 14:00:00,E000735,19.282,107.05,46.082
2024-01-31 15:00:00,E000736,20.653,100.06,37.754
2024-01-31 16:00:00,E000737,25.883,104.783,46.362
2024-01-31 17:00:00,E000738,22.363,97.829,29.024
2024-01-31 18:00:00,E000739,17.979,97.513,38.303
2024-01-31 19:00:00,E000740,23.426,105.439,44.037
2024-01-31 20:00:00,E000741,27.009,97.307,43.983
2024-01-31 21:00:00,E000742,22.337,106.87,45.794
2024-01-31 22:00:00,E000743,22.927,92.86,38.251
2024-01-31 23:00:00,E000744,26.007,90.716,55.072
2024-02-01 00:00:00,E000745,24.099,97.488,38.76
2024-02-01 01:00:00,E000746,28.567,108.498,44.104
2024-02-01 02:00:00,E000747,22.931,98.004,46.011
2024-02-01 03:00:00,E000748,20.344,100.899,58.577
2024-02-01 04:00:00,E000749,22.194,95.955,34.752
2024-02-01 05:00:00,E000750,22.907,97.419,46.85
2024-02-01 06:00:00,E000751,17.318,104.82,37.049
2024-02-01 07:00:00,E000752,22.648,99.575,57.888
2024-02-01 08:00:00,E000753,23.049,111.222,49.206
2024-02-01 09:00:00,E000754,27.061,100.235,47.591
2024-02-01 10:00:00,E000755,26.4,105.915,48.982
2024-02-01 11:00:00,E000756,21.451,100.49,53.532
2024-02-01 12:00:00,E000757,26.807,98.276,39.422
2024-02-01 13:00:00,E000758,19.607,105.531,38.029
2024-02-01 14:00:00,E000759,25.116,104.083,40.912
2024-02-01 15:00:00,E000760,27.504,93.842,57.446
2024-02-01 16:00:00,E000761,23.52,90.725,56.939
2024-02-01 17:00:00,E000762,25.611,99.116,37.765
2024-02-01 18:00:00,E000763,17.479,113.619,38.075
2024-02-01 19:00:00,E000764,18.457,102.666,32.716
2024-02-01 20:00:00,E000765,19.359,106.374,48.482
2024-02-01 21:00:00,E000766,21.264,101.393,41.681
2024-02-01 22:00:00,E000767,22.302,97.415,40.648
2024-02-01 23:00:00,E000768,20.546,97.598,52.829
2024-02-02 00:00:00,E000769,24.964,96.545,36.042
2024-02-02 01:00:00,E000770,21.997,112.292,37.292
2024-02-02 02:00:00,E000771,21.984,101.752,44.185
2024-02-02 03:00:00,E000772,21.034,107.191,48.408
2024-02-02 04:00:00,E000773,25.207,104.306,51.705
2024-02-02 05:00:00,E000774,27.57,108.088,62.436
2024-02-02 06:00:00,E000775,26.395,97.886,51.355
2024-02-02 07:00:00,E000776,24.773,111.094,37.746
2024-02-02 08:00:00,E000777,24.285,97.827,48.844
2024-02-02 09:00:00,E000778,21.813,103.745,34.422
2024-02-02 10:00:00,E000779,25.038,102.351,46.141
2024-02-02 11:00:00,E000780,28.741,99.349,47.567
2024-02-02 12:00:00,E000781,22.821,102.31,61.664
2024-02-02 13:00:00,E000782,22.704,98.407,59.032
2024-02-02 14:00:00,E000783,21.515,93.114,39.444
2024-02-02 15:00:00,E000784,18.511,92.12,42.277
2024-02-02 16:00:00,E000785,22.275,107.321,49.721
2024-02-02 17:00:00,E000786,24.368,96.745,51.637
2024-02-02 18:00:00,E000787,26.952,103.312,48.169
2024-02-02 19:00:00,E000788,18.453,106.678,58.356
2024-02-02 20:00:00,E000789,23.533,98.269,43.785
2024-02-02 21:00:00,E000790,21.155,99.462,49.86
2024-02-02 22:00:00,E000791,23.394,106.42,47.782
2024-02-02 23:00:00,E000792,19.735,98.746,40.779
2024-02-03 00:00:00,E000793,21.903,110.453,59.662
2024-02-03 01:00:00,E000794,25.177,101.906,34.788
2024-02-03 02:00:00,E000795,23.204,97.271,57.229
2024-02-03 03:00:00,E000796,17.36,103.261,38.443
2024-02-03 04:00:00,E000797,22.47,104.697,52.665
2024-02-03 05:00:00,E000798,22.306,105.182,40.031
2024-02-03 06:00:00,E000799,23.286,106.411,47.491
2024-02-03 07:00:00,E000800,20.806,99.877,52.617
2024-02-03 08:00:00,E000801,19.006,96.484,49.512
2024-02-03 09:00:00,E000802,21.095,93.889,55.131
2024-02-03 10:00:00,E000803,18.981,100.283,40.354
2024-02-03 11:00:00,E000804,21.547,96.788,50.357
2024-02-03 12:00:00,E000805,22.855,106.317,40.431
2024-02-03 13:00:00,E000806,29.326,91.586,33.111
2024-02-03 14:00:00,E000807,28.11,103.718,47.56
2024-02-03 15:00:00,E000808,23.88,104.213,47.248
2024-02-03 16:00:00,E000809,19.409,105.473,49.955
2024-02-03 17:00:00,E000810,27.071,110.298,47.479
2024-02-03 18:00:00,E000811,18.572,110.34,37.364
2024-02-03 19:00:00,E000812,23.581,99.991,41.77
2024-02-03 20:00:00,E000813,24.946,102.547,48.849
2024-02-03 21:00:00,E000814,19.89,100.412,39.228
2024-02-03 22:00:00,E000815,21.863,100.694,58.832
2024-02-03 23:00:00,E000816,21.67,90.459,55.463
2024-02-04 00:00:00,E000817,23.938,100.632,41.721
2024-02-04 01:00:00,E000818,19.47,111.184,45.389
2024-02-04 02:00:00,E000819,16.939,102.971,54.046
2024-02-04 03:00:00,E000820,23.001,96.702,37.567
2024-02-04 04:00:00,E000821,19.565,109.06,44.463
2024-02-04 05:00:00,E000822,17.128,103.259,46.058
2024-02-04 06:00:00,E000823,21.064,96.096,37.021
2024-02-04 07:00:00,E000824,25.977,102.562,48.59
2024-02-04 08:00:00,E000825,23.283,102.971,41.487
2024-02-04 09:00:00,E000826,21.841,107.241,55.609
2024-02-04 10:00:00,E000827,18.589,100.238,51.295
2024-02-04 11:00:00,E000828,28.523,110.388,39.032
2024-02-04 12:00:00,E000829,26.58,101.599,52.833
2024-02-04 13:00:00,E000830,25.022,94.854,49.125
2024-02-04 14:00:00,E000831,25.718,101.197,43.153
2024-02-04 15:00:00,E000832,17.471,104.786,46.566
2024-02-04 16:00:00,E000833,19.549,99.638,46.159
2024-02-04 17:00:00,E000834,20.712,101.314,31.876
2024-02-04 18:00:00,E000835,26.818,101.381,36.755
2024-02-04 19:00:00,E000836,14.629,106.549,49.186
2024-02-04 20:00:00,E000837,23.174,105.705,51.457
2024-02-04 21:00:00,E000838,23.122,100.004,41.871
2024-02-04 22:00:00,E000839,23.847,108.425,44.228
2024-02-04 23:00:00,E000840,27.225,103.203,47.855
2024-02-05 00:00:00,E000841,30.196,109.729,57.59
2024-02-05 01:00:00,E000842,19.948,112.48,44.383
2024-02-05 02:00:00,E000843,21.772,90.288,47.447
2024-02-05 03:00:00,E000844,19.033,103.382,36.288
2024-02-05 04:00:00,E000845,28.253,104.113,62.099
2024-02-05 05:00:00,E000846,19.226,109.201,31.48
2024-02-05 06:00:00,E000847,23.166,98.079,41.64
2024-02-05 07:00:00,E000848,20.847,96.635,35.552
2024-02-05 08:00:00,E000849,21.084,101.892,53.728
2024-02-05 09:00:00,E000850,23.445,107.249,33.914
2024-02-05 10:00:00,E000851,21.114,104.926,47.574
2024-02-05 11:00:00,E000852,19.744,106.064,41.015
2024-02-05 12:00:00,E000853,20.012,103.783,45.046
2024-02-05 13:00:00,E000854,20.827,98.46,36.977
2024-02-05 14:00:00,E000855,21.234,106.91,46.834
2024-02-05 15:00:00,E000856,25.568,103.932,40.408
2024-02-05 16:00:00,E000857,17.223,96.573,39.966
2024-02-05 17:00:00,E000858,20.105,106.303,52.279
2024-02-05 18:00:00,E000859,29.578,97.405,56.981
2024-02-05 19:00:00,E000860,27.592,100.115,48.552
2024-02-05 20:00:00,E000861,26.47,100.999,43.977
2024-02-05 21:00:00,E000862,20.493,89.264,45.529
2024-02-05 22:00:00,E000863,20.228,95.816,48.166
2024-02-05 23:00:00,E000864,17.856,105.411,48.627
2024-02-06 00:00:00,E000865,21.219,100.977,36.073
2024-02-06 01:00:00,E000866,24.901,102.256,46.964
2024-02-06 02:00:00,E000867,24.106,98.024,33.607
2024-02-06 03:00:00,E000868,25.563,104.812,40.985
2024-02-06 04:00:00,E000869,23.809,107.716,53.54
2024-02-06 05:00:00,E000870,20.693,93.707,35.121
2024-02-06 06:00:00,E000871,21.502,108.758,39.537
2024-02-06 07:00:00,E000872,20.592,98.154,41.012
2024-02-06 08:00:00,E000873,22.464,94.772,53.133
2024-02-06 09:00:00,E000874,22.037,113.944,36.198
2024-02-06 10:00:00,E000875,27.588,108.396,41.912
2024-02-06 11:00:00,E000876,21.236,96.601,38.176
2024-02-06 12:00:00,E000877,22.498,101.406,32.982
2024-02-06 13:00:00,E000878,29.839,99.976,45.492
2024-02-06 14:00:00,E000879,20.496,99.938,42.316
2024-02-06 15:00:00,E000880,22.491,101.226,51.036
2024-02-06 16:00:00,E000881,23.227,104.892,44.926
2024-02-06 17:00:00,E000882,23.24,100.069,52.523
2024-02-06 18:00:00,E000883,23.532,100.494,43.591
2024-02-06 19:00:00,E000884,22.15,101.455,44.577
2024-02-06 20:00:00,E000885,20.712,105.201,51.211
2024-02-06 21:00:00,E000886,28.208,98.221,49.998
2024-02-06 22:00:00,E000887,16.391,105.528,34.076
2024-02-06 23:00:00,E000888,19.35,102.994,40.339
2024-02-07 00:00:00,E000889,20.073,98.827,50.472
2024-02-07 01:00:00,E000890,19.515,101.024,42.16
2024-02-07 02:00:00,E000891,25.124,105.624,31.235
2024-02-07 03:00:00,E000892,25.844,98.185,46.772
2024-02-07 04:00:00,E000893,19.495,103.193,64.135
2024-02-07 05:00:00,E000894,22.907,98.955,43.259
2024-02-07 06:00:00,E000895,17.799,108.69,47.347
2024-02-07 07:00:00,E000896,19.144,96.117,45.115
2024-02-07 08:00:00,E000897,25.482,95.43,53.351
2024-02-07 09:00:00,E000898,22.207,96.556,41.492
2024-02-07 10:00:00,E000899,28.095,94.22,39.511
2024-02-07 11:00:00,E000900,25.548,102.404,39.066
2024-02-07 12:00:00,E000901,25.587,106.463,47.485
2024-02-07 13:00:00,E000902,20.54,98.963,47.135
2024-02-07 14:00:00,E000903,18.302,108.072,57.752
2024-02-07 15:00:00,E000904,21.745,103.116,53.894
2024-02-07 16:00:00,E000905,28.758,109.241,31.983
2024-02-07 17:00:00,E000906,21.49,103.854,41.293
2024-02-07 18:00:00,E000907,28.205,109.61,38.881
2024-02-07 19:00:00,E000908,21.98,97.477,43.537
2024-02-07 20:00:00,E000909,21.779,106.167,38.337
2024-02-07 21:00:00,E000910,14.126,93.117,37.288
2024-02-07 22:00:00,E000911,20.402,102.255,36.902
2024-02-07 23:00:00,E000912,18.624,96.56,36.633
2024-02-08 00:00:00,E000913,20.726,98.254,50.168
