Case ID,Activity,Timestamp,Object _type,Attributes
TC_00424,PackBox,2024-01-17 03:42:00,Batch,Len:409cm
TC_00031,CoatSurface,2024-01-17 16:06:00,Tube,Batch:6890
TC_00356,WeldJoint,2024-03-17 14:52:00,Batch,Batch:6890
TC_00374,InspectVision,2024-02-18 03:18:00,Batch,Batch:6890
TC_00125,InspectVision,2024-01-23 00:45:00,Tube,Diam:13mm
TC_00019,HoldQA,2024-01-07 16:31:00,Pallet,Diam:13mm
TC_00389,InspectVision,2024-02-16 14:08:00,Tube,Len:409cm
TC_00226,PackBox,2024-02-05 09:29:00,Batch,Batch:6890
TC_00218,InspectVision,2024-01-12 20:35:00,Batch,Diam:13mm
TC_00092,HoldQA,2024-01-09 01:08:00,Batch,Batch:6890
TC_00477,WeldJoint,2024-01-15 17:19:00,Batch,Len:409cm
TC_00480,WeldJoint,2024-01-15 19:05:00,Tube,Batch:6890
TC_00016,CoatSurface,2024-01-11 16:56:00,Tube,Batch:6890
TC_00001,InspectVision,2024-03-23 09:19:00,Batch,Diam:13mm
TC_00233,HoldQA,2024-02-06 00:58:00,Batch,Len:409cm
TC_00331,WeldJoint,2024-03-16 13:43:00,Pallet,Diam:13mm
TC_00410,ReworkWeld,2024-03-07 17:53:00,Batch,Len:409cm
TC_00420,WeldJoint,2024-03-15 14:05:00,Pallet,Batch:6890
TC_00171,PackBox,2024-01-05 12:13:00,Pallet,Len:409cm
TC_00029,ReworkWeld,2024-02-29 04:19:00,Batch,Diam:13mm
TC_00376,ShipOrder,2024-03-12 10:15:00,Pallet,Diam:13mm
TC_00106,HoldQA,2024-02-17 19:01:00,Batch,Diam:13mm
TC_00320,ReworkWeld,2024-01-01 04:59:00,Batch,Batch:6890
TC_00141,InspectVision,2024-03-20 00:45:00,Tube,Len:409cm
TC_00230,ReworkWeld,2024-01-12 14:42:00,Batch,Diam:13mm
TC_00394,ShipOrder,2024-02-14 16:57:00,Batch,Diam:13mm
TC_00461,ShipOrder,2024-01-29 17:22:00,Batch,Batch:6890
TC_00360,CoatSurface,2024-01-28 06:15:00,Batch,Len:409cm
TC_00300,CutTube,2024-02-12 13:12:00,Batch,Batch:6890
TC_00263,InspectVision,2024-02-20 00:30:00,Tube,Diam:13mm
TC_00340,HoldQA,2024-03-17 03:22:00,Batch,Diam:13mm
TC_00494,CoatSurface,2024-01-27 01:40:00,Pallet,Batch:6890
TC_00375,InspectVision,2024-03-30 06:18:00,Batch,Len:409cm
TC_00376,ShipOrder,2024-01-16 12:08:00,Tube,Len:409cm
TC_00474,ShipOrder,2024-02-02 23:17:00,Pallet,Batch:6890
TC_00198,CoatSurface,2024-03-21 11:40:00,Batch,Diam:13mm
TC_00360,PackBox,2024-02-15 19:17:00,Pallet,Batch:6890
TC_00166,CoatSurface,2024-01-18 01:18:00,Batch,Len:409cm
TC_00172,ShipOrder,2024-02-06 17:37:00,Batch,Len:409cm
TC_00130,WeldJoint,2024-03-15 10:49:00,Tube,Diam:13mm
TC_00334,WeldJoint,2024-02-28 23:55:00,Pallet,Len:409cm
TC_00153,CutTube,2024-03-20 20:40:00,Tube,Batch:6890
TC_00099,WeldJoint,2024-03-11 00:48:00,Pallet,Batch:6890
TC_00376,WeldJoint,2024-03-23 04:32:00,Pallet,Diam:13mm
TC_00065,ReworkWeld,2024-01-25 18:19:00,Pallet,Diam:13mm
TC_00141,InspectVision,2024-01-26 07:11:00,Pallet,Batch:6890
TC_00456,ShipOrder,2024-01-19 05:26:00,Pallet,Len:409cm
TC_00273,ShipOrder,2024-03-10 05:14:00,Pallet,Len:409cm
TC_00306,ShipOrder,2024-01-23 23:01:00,Tube,Len:409cm
TC_00033,InspectVision,2024-03-05 14:52:00,Pallet,Len:409cm
TC_00200,CoatSurface,2024-03-02 16:31:00,Batch,Diam:13mm
TC_00270,CoatSurface,2024-03-04 01:43:00,Pallet,Batch:6890
TC_00306,InspectVision,2024-02-09 22:54:00,Tube,Batch:6890
TC_00424,ReworkWeld,2024-01-30 12:44:00,Tube,Batch:6890
TC_00273,ShipOrder,2024-02-14 02:01:00,Batch,Len:409cm
TC_00407,InspectVision,2024-03-13 19:45:00,Tube,Len:409cm
TC_00457,HoldQA,2024-03-24 03:34:00,Tube,Batch:6890
TC_00469,HoldQA,2024-01-02 21:09:00,Pallet,Batch:6890
TC_00383,WeldJoint,2024-03-09 15:11:00,Tube,Len:409cm
TC_00314,CoatSurface,2024-03-03 23:38:00,Tube,Len:409cm
TC_00323,ShipOrder,2024-01-27 00:55:00,Tube,Diam:13mm
TC_00231,PackBox,2024-02-02 15:04:00,Batch,Diam:13mm
TC_00110,ShipOrder,2024-03-14 10:40:00,Tube,Batch:6890
TC_00286,WeldJoint,2024-02-02 22:33:00,Tube,Diam:13mm
TC_00169,CoatSurface,2024-03-12 18:37:00,Tube,Batch:6890
TC_00118,WeldJoint,2024-03-03 23:46:00,Pallet,Len:409cm
TC_00058,CutTube,2024-02-05 02:32:00,Batch,Batch:6890
TC_00144,WeldJoint,2024-03-26 03:08:00,Tube,Diam:13mm
TC_00212,CoatSurface,2024-02-25 18:29:00,Pallet,Batch:6890
TC_00145,HoldQA,2024-02-26 22:32:00,Tube,Batch:6890
TC_00069,PackBox,2024-03-12 03:59:00,Tube,Diam:13mm
TC_00239,HoldQA,2024-01-21 02:58:00,Batch,Len:409cm
TC_00056,ShipOrder,2024-03-15 22:15:00,Batch,Diam:13mm
TC_00078,CoatSurface,2024-02-15 13:51:00,Batch,Diam:13mm
TC_00251,InspectVision,2024-03-02 18:06:00,Pallet,Len:409cm
TC_00001,HoldQA,2024-01-03 03:20:00,Pallet,Diam:13mm
TC_00259,CutTube,2024-01-09 13:37:00,Pallet,Batch:6890
TC_00060,HoldQA,2024-01-29 20:11:00,Tube,Diam:13mm
TC_00231,WeldJoint,2024-02-08 05:31:00,Tube,Diam:13mm
TC_00185,ShipOrder,2024-03-09 16:16:00,Batch,Diam:13mm
TC_00394,ShipOrder,2024-03-15 21:22:00,Pallet,Batch:6890
TC_00469,CoatSurface,2024-02-05 12:29:00,Tube,Diam:13mm
TC_00375,ShipOrder,2024-03-13 03:00:00,Tube,Len:409cm
TC_00111,HoldQA,2024-01-25 01:36:00,Tube,Len:409cm
TC_00440,HoldQA,2024-01-09 15:33:00,Tube,Diam:13mm
TC_00154,PackBox,2024-01-26 06:02:00,Tube,Len:409cm
TC_00027,WeldJoint,2024-01-01 01:07:00,Tube,Len:409cm
TC_00426,ReworkWeld,2024-01-09 21:28:00,Tube,Len:409cm
TC_00327,ShipOrder,2024-03-15 01:57:00,Batch,Diam:13mm
TC_00014,WeldJoint,2024-01-06 20:44:00,Pallet,Diam:13mm
TC_00412,PackBox,2024-02-18 12:06:00,Batch,Batch:6890
TC_00022,CutTube,2024-02-08 02:31:00,Batch,Len:409cm
TC_00369,PackBox,2024-01-24 04:05:00,Tube,Batch:6890
TC_00101,PackBox,2024-02-18 11:47:00,Pallet,Batch:6890
TC_00233,InspectVision,2024-02-03 02:40:00,Batch,Diam:13mm
TC_00313,WeldJoint,2024-02-28 09:08:00,Pallet,Batch:6890
TC_00060,ReworkWeld,2024-01-08 17:43:00,Batch,Diam:13mm
TC_00082,WeldJoint,2024-01-04 22:54:00,Pallet,Diam:13mm
TC_00200,ShipOrder,2024-03-30 03:14:00,Pallet,Diam:13mm
TC_00494,ShipOrder,2024-01-17 03:52:00,Batch,Batch:6890
TC_00197,WeldJoint,2024-03-19 18:10:00,Pallet,Batch:6890
TC_00478,ReworkWeld,2024-02-10 21:41:00,Tube,Len:409cm
TC_00111,CoatSurface,2024-02-29 01:07:00,Pallet,Diam:13mm
TC_00126,ShipOrder,2024-01-01 13:57:00,Batch,Batch:6890
TC_00276,CoatSurface,2024-03-15 13:39:00,Batch,Batch:6890
TC_00233,CutTube,2024-02-17 17:54:00,Tube,Batch:6890
TC_00301,InspectVision,2024-02-13 18:10:00,Batch,Diam:13mm
TC_00145,CoatSurface,2024-01-24 06:30:00,Pallet,Diam:13mm
TC_00414,InspectVision,2024-02-20 12:14:00,Tube,Len:409cm
TC_00378,InspectVision,2024-01-12 21:42:00,Batch,Diam:13mm
TC_00158,CoatSurface,2024-02-20 18:26:00,Batch,Batch:6890
TC_00423,CutTube,2024-02-02 14:37:00,Tube,Diam:13mm
TC_00107,PackBox,2024-03-21 12:08:00,Pallet,Len:409cm
TC_00390,WeldJoint,2024-03-16 14:02:00,Pallet,Diam:13mm
TC_00235,ReworkWeld,2024-02-12 20:21:00,Pallet,Batch:6890
TC_00238,CutTube,2024-01-31 14:30:00,Tube,Len:409cm
TC_00293,CoatSurface,2024-01-18 14:15:00,Tube,Batch:6890
TC_00014,WeldJoint,2024-03-21 07:27:00,Tube,Len:409cm
TC_00104,CutTube,2024-02-08 01:06:00,Batch,Diam:13mm
TC_00039,WeldJoint,2024-02-28 15:20:00,Pallet,Diam:13mm
TC_00161,InspectVision,2024-02-02 11:14:00,Tube,Diam:13mm
TC_00263,InspectVision,2024-01-31 19:16:00,Tube,Batch:6890
TC_00306,CoatSurface,2024-01-19 11:38:00,Pallet,Batch:6890
TC_00017,HoldQA,2024-03-03 22:44:00,Tube,Batch:6890
TC_00054,CutTube,2024-01-11 09:06:00,Batch,Len:409cm
TC_00204,CutTube,2024-01-18 22:12:00,Pallet,Batch:6890
TC_00378,CutTube,2024-03-14 18:47:00,Pallet,Len:409cm
TC_00072,HoldQA,2024-02-09 20:01:00,Tube,Diam:13mm
TC_00201,CutTube,2024-01-30 03:42:00,Batch,Batch:6890
TC_00044,PackBox,2024-03-23 10:02:00,Pallet,Batch:6890
TC_00086,ReworkWeld,2024-03-29 01:50:00,Tube,Len:409cm
TC_00266,CoatSurface,2024-01-27 01:55:00,Pallet,Batch:6890
TC_00191,ReworkWeld,2024-02-05 18:39:00,Pallet,Len:409cm
TC_00236,WeldJoint,2024-02-28 21:54:00,Tube,Diam:13mm
TC_00097,HoldQA,2024-01-10 07:05:00,Pallet,Batch:6890
TC_00016,PackBox,2024-02-21 23:11:00,Batch,Batch:6890
TC_00205,CoatSurface,2024-02-08 20:04:00,Pallet,Len:409cm
TC_00190,HoldQA,2024-03-13 04:26:00,Pallet,Batch:6890
TC_00196,ReworkWeld,2024-01-30 15:12:00,Tube,Len:409cm
TC_00485,PackBox,2024-02-04 12:46:00,Batch,Diam:13mm
TC_00330,InspectVision,2024-02-19 21:30:00,Batch,Diam:13mm
TC_00486,InspectVision,2024-01-07 08:19:00,Batch,Len:409cm
TC_00048,InspectVision,2024-01-15 22:41:00,Batch,Batch:6890
TC_00485,CoatSurface,2024-03-18 16:38:00,Tube,Batch:6890
TC_00282,ReworkWeld,2024-03-08 23:57:00,Batch,Diam:13mm
TC_00264,ReworkWeld,2024-03-28 08:37:00,Pallet,Diam:13mm
TC_00299,CutTube,2024-03-01 04:55:00,Pallet,Diam:13mm
TC_00329,HoldQA,2024-03-17 05:55:00,Batch,Diam:13mm
TC_00462,HoldQA,2024-02-22 02:35:00,Pallet,Diam:13mm
TC_00309,CutTube,2024-03-25 05:05:00,Pallet,Batch:6890
TC_00282,CutTube,2024-01-03 09:18:00,Batch,Batch:6890
TC_00076,ReworkWeld,2024-01-22 13:17:00,Batch,Diam:13mm
TC_00233,CoatSurface,2024-01-01 11:49:00,Batch,Batch:6890
TC_00469,InspectVision,2024-03-20 06:03:00,Pallet,Batch:6890
TC_00187,ReworkWeld,2024-02-20 20:34:00,Tube,Diam:13mm
TC_00337,WeldJoint,2024-02-09 03:01:00,Pallet,Diam:13mm
TC_00249,WeldJoint,2024-02-18 06:48:00,Tube,Batch:6890
TC_00039,HoldQA,2024-03-12 06:26:00,Pallet,Batch:6890
TC_00094,HoldQA,2024-02-23 11:37:00,Pallet,Batch:6890
TC_00290,InspectVision,2024-01-11 13:20:00,Tube,Len:409cm
TC_00406,PackBox,2024-02-13 08:36:00,Tube,Len:409cm
TC_00320,HoldQA,2024-03-06 15:32:00,Batch,Batch:6890
TC_00213,HoldQA,2024-02-03 07:09:00,Tube,Len:409cm
TC_00065,CutTube,2024-03-20 07:24:00,Pallet,Diam:13mm
TC_00419,CutTube,2024-01-26 14:17:00,Pallet,Diam:13mm
TC_00366,ReworkWeld,2024-01-06 22:41:00,Tube,Batch:6890
TC_00261,PackBox,2024-02-11 17:32:00,Batch,Batch:6890
TC_00290,WeldJoint,2024-02-26 09:32:00,Pallet,Diam:13mm
TC_00189,ReworkWeld,2024-02-25 16:25:00,Tube,Diam:13mm
TC_00291,CoatSurface,2024-03-27 11:52:00,Batch,Batch:6890
TC_00108,CoatSurface,2024-01-13 13:35:00,Batch,Diam:13mm
TC_00247,InspectVision,2024-01-17 17:10:00,Tube,Len:409cm
TC_00474,WeldJoint,2024-02-06 10:47:00,Tube,Batch:6890
TC_00208,HoldQA,2024-01-23 01:33:00,Tube,Len:409cm
TC_00326,HoldQA,2024-03-19 10:14:00,Pallet,Len:409cm
TC_00180,CoatSurface,2024-01-13 00:53:00,Batch,Len:409cm
TC_00018,WeldJoint,2024-02-18 02:44:00,Batch,Batch:6890
TC_00240,HoldQA,2024-02-29 11:08:00,Tube,Diam:13mm
TC_00353,PackBox,2024-01-28 03:48:00,Batch,Batch:6890
TC_00195,CutTube,2024-01-28 23:40:00,Pallet,Batch:6890
TC_00419,HoldQA,2024-01-11 13:48:00,Tube,Diam:13mm
TC_00003,ReworkWeld,2024-03-25 07:48:00,Tube,Batch:6890
TC_00268,CutTube,2024-03-23 10:00:00,Pallet,Len:409cm
TC_00354,CoatSurface,2024-03-12 08:31:00,Batch,Batch:6890
TC_00032,WeldJoint,2024-03-28 04:30:00,Tube,Diam:13mm
TC_00396,WeldJoint,2024-02-16 05:14:00,Tube,Diam:13mm
TC_00483,WeldJoint,2024-01-09 11:39:00,Pallet,Batch:6890
TC_00064,ShipOrder,2024-02-18 16:06:00,Pallet,Diam:13mm
TC_00488,PackBox,2024-03-16 19:03:00,Batch,Batch:6890
TC_00314,WeldJoint,2024-03-24 01:28:00,Pallet,Diam:13mm
TC_00273,CoatSurface,2024-02-18 21:57:00,Pallet,Batch:6890
TC_00108,HoldQA,2024-02-09 09:57:00,Pallet,Batch:6890
TC_00242,CoatSurface,2024-02-11 01:49:00,Pallet,Len:409cm
TC_00140,InspectVision,2024-01-18 12:56:00,Batch,Diam:13mm
TC_00045,ShipOrder,2024-01-07 23:15:00,Batch,Batch:6890
TC_00363,CoatSurface,2024-01-18 10:14:00,Pallet,Batch:6890
TC_00307,CutTube,2024-01-04 03:58:00,Tube,Diam:13mm
TC_00431,WeldJoint,2024-01-26 10:31:00,Pallet,Batch:6890
TC_00110,CoatSurface,2024-02-16 10:01:00,Batch,Batch:6890
TC_00436,HoldQA,2024-01-04 15:47:00,Tube,Len:409cm
TC_00025,InspectVision,2024-01-14 19:46:00,Pallet,Diam:13mm
TC_00075,WeldJoint,2024-01-14 08:57:00,Batch,Len:409cm
TC_00457,InspectVision,2024-02-18 08:23:00,Batch,Len:409cm
TC_00399,WeldJoint,2024-02-15 16:06:00,Pallet,Batch:6890
TC_00309,ShipOrder,2024-03-18 18:32:00,Batch,Batch:6890
TC_00064,InspectVision,2024-01-11 02:18:00,Tube,Len:409cm
TC_00113,CoatSurface,2024-02-09 09:44:00,Batch,Batch:6890
TC_00425,CoatSurface,2024-01-30 07:15:00,Pallet,Diam:13mm
TC_00271,CoatSurface,2024-01-17 10:52:00,Batch,Diam:13mm
TC_00093,ShipOrder,2024-01-16 16:16:00,Pallet,Diam:13mm
TC_00218,ReworkWeld,2024-01-21 13:52:00,Pallet,Batch:6890
TC_00452,WeldJoint,2024-03-05 08:39:00,Pallet,Batch:6890
TC_00094,ReworkWeld,2024-01-10 15:47:00,Batch,Len:409cm
TC_00266,PackBox,2024-01-03 19:59:00,Batch,Batch:6890
TC_00219,InspectVision,2024-03-30 12:48:00,Tube,Len:409cm
TC_00257,CoatSurface,2024-03-23 22:55:00,Batch,Batch:6890
TC_00034,ShipOrder,2024-02-23 08:47:00,Tube,Diam:13mm
TC_00360,ShipOrder,2024-02-25 00:07:00,Tube,Len:409cm
TC_00491,CutTube,2024-02-12 05:03:00,Batch,Batch:6890
TC_00142,CoatSurface,2024-03-05 13:08:00,Tube,Batch:6890
TC_00412,ShipOrder,2024-02-28 08:04:00,Pallet,Batch:6890
TC_00452,CoatSurface,2024-02-11 01:04:00,Batch,Diam:13mm
TC_00429,ReworkWeld,2024-02-26 19:06:00,Tube,Len:409cm
TC_00218,ShipOrder,2024-03-11 00:33:00,Pallet,Batch:6890
TC_00481,ShipOrder,2024-02-03 09:10:00,Batch,Len:409cm
TC_00315,ReworkWeld,2024-02-03 05:45:00,Batch,Diam:13mm
TC_00369,CoatSurface,2024-02-11 08:58:00,Batch,Diam:13mm
TC_00299,ShipOrder,2024-02-01 11:18:00,Tube,Len:409cm
TC_00100,InspectVision,2024-02-26 09:56:00,Tube,Batch:6890
TC_00113,HoldQA,2024-03-06 22:04:00,Tube,Len:409cm
TC_00056,CutTube,2024-03-27 01:03:00,Pallet,Diam:13mm
TC_00142,WeldJoint,2024-02-05 13:32:00,Tube,Diam:13mm
TC_00265,WeldJoint,2024-03-20 10:54:00,Pallet,Batch:6890
TC_00085,ShipOrder,2024-03-16 06:17:00,Tube,Batch:6890
TC_00179,ReworkWeld,2024-02-13 01:21:00,Pallet,Diam:13mm
TC_00195,InspectVision,2024-01-23 08:27:00,Tube,Len:409cm
TC_00064,ShipOrder,2024-02-19 12:31:00,Pallet,Batch:6890
TC_00075,CutTube,2024-02-08 01:15:00,Batch,Diam:13mm
TC_00392,PackBox,2024-03-08 07:39:00,Tube,Batch:6890
TC_00104,CoatSurface,2024-02-09 13:02:00,Pallet,Diam:13mm
TC_00121,InspectVision,2024-02-02 11:21:00,Tube,Diam:13mm
TC_00116,CoatSurface,2024-01-31 21:38:00,Batch,Batch:6890
TC_00121,HoldQA,2024-03-08 15:50:00,Tube,Diam:13mm
TC_00092,InspectVision,2024-02-02 21:28:00,Tube,Diam:13mm
TC_00220,ShipOrder,2024-01-28 06:24:00,Pallet,Len:409cm
TC_00451,WeldJoint,2024-02-18 12:57:00,Pallet,Diam:13mm
TC_00466,InspectVision,2024-02-14 19:31:00,Batch,Len:409cm
TC_00012,ReworkWeld,2024-02-26 02:59:00,Pallet,Len:409cm
TC_00307,CoatSurface,2024-03-21 01:55:00,Pallet,Batch:6890
TC_00253,ReworkWeld,2024-02-02 06:59:00,Batch,Batch:6890
TC_00041,ShipOrder,2024-01-02 10:08:00,Batch,Len:409cm
TC_00235,CoatSurface,2024-02-14 06:34:00,Batch,Len:409cm
TC_00285,ReworkWeld,2024-02-19 16:40:00,Batch,Batch:6890
TC_00495,CutTube,2024-03-05 03:55:00,Tube,Diam:13mm
TC_00397,CutTube,2024-03-17 07:19:00,Pallet,Batch:6890
TC_00334,ReworkWeld,2024-01-11 16:02:00,Pallet,Diam:13mm
TC_00158,WeldJoint,2024-02-06 03:35:00,Pallet,Diam:13mm
TC_00412,PackBox,2024-02-26 14:28:00,Pallet,Len:409cm
TC_00173,HoldQA,2024-02-20 03:07:00,Batch,Diam:13mm
TC_00108,WeldJoint,2024-01-21 02:53:00,Tube,Batch:6890
TC_00029,ShipOrder,2024-03-26 10:28:00,Pallet,Len:409cm
TC_00030,ReworkWeld,2024-01-01 06:48:00,Pallet,Batch:6890
TC_00096,ShipOrder,2024-01-16 18:59:00,Tube,Batch:6890
TC_00490,InspectVision,2024-03-23 22:05:00,Pallet,Batch:6890
TC_00071,InspectVision,2024-03-01 23:51:00,Pallet,Batch:6890
TC_00211,WeldJoint,2024-03-27 10:19:00,Tube,Len:409cm
TC_00483,PackBox,2024-01-24 19:31:00,Tube,Len:409cm
TC_00494,CoatSurface,2024-03-03 22:58:00,Tube,Batch:6890
TC_00388,PackBox,2024-03-10 11:11:00,Batch,Len:409cm
TC_00369,ReworkWeld,2024-03-16 16:41:00,Tube,Batch:6890
TC_00003,PackBox,2024-02-21 09:43:00,Batch,Batch:6890
TC_00442,CutTube,2024-01-19 19:05:00,Tube,Batch:6890
TC_00260,ShipOrder,2024-03-13 21:28:00,Pallet,Diam:13mm
TC_00071,CoatSurface,2024-01-31 10:53:00,Pallet,Diam:13mm
TC_00186,WeldJoint,2024-01-17 23:53:00,Tube,Diam:13mm
TC_00283,CoatSurface,2024-02-09 04:13:00,Batch,Batch:6890
TC_00431,PackBox,2024-02-27 19:15:00,Pallet,Batch:6890
TC_00068,HoldQA,2024-01-15 19:59:00,Batch,Len:409cm
TC_00202,WeldJoint,2024-03-24 02:25:00,Tube,Diam:13mm
TC_00497,ShipOrder,2024-01-08 19:52:00,Pallet,Batch:6890
TC_00049,CoatSurface,2024-02-12 03:22:00,Tube,Diam:13mm
TC_00087,WeldJoint,2024-02-06 07:37:00,Batch,Diam:13mm
TC_00145,WeldJoint,2024-03-12 15:29:00,Tube,Batch:6890
TC_00270,ReworkWeld,2024-02-27 06:36:00,Tube,Len:409cm
TC_00138,CutTube,2024-01-23 22:12:00,Tube,Diam:13mm
TC_00012,HoldQA,2024-02-16 04:59:00,Batch,Batch:6890
TC_00113,CoatSurface,2024-03-17 04:48:00,Batch,Len:409cm
TC_00128,CutTube,2024-01-08 15:42:00,Tube,Batch:6890
TC_00320,CoatSurface,2024-03-11 11:04:00,Tube,Diam:13mm
TC_00197,HoldQA,2024-02-25 06:44:00,Pallet,Diam:13mm
TC_00425,CutTube,2024-01-21 11:44:00,Batch,Diam:13mm
TC_00430,ReworkWeld,2024-02-18 17:34:00,Tube,Diam:13mm
TC_00310,PackBox,2024-03-09 09:31:00,Batch,Diam:13mm
TC_00061,ReworkWeld,2024-01-15 07:29:00,Pallet,Diam:13mm
TC_00365,HoldQA,2024-02-09 17:02:00,Tube,Batch:6890
TC_00094,PackBox,2024-03-29 14:35:00,Pallet,Diam:13mm
TC_00411,WeldJoint,2024-03-08 10:36:00,Batch,Diam:13mm
TC_00212,CutTube,2024-03-29 19:27:00,Tube,Diam:13mm
TC_00252,ShipOrder,2024-02-15 11:23:00,Batch,Len:409cm
TC_00429,CoatSurface,2024-03-15 21:24:00,Pallet,Batch:6890
TC_00457,ReworkWeld,2024-01-23 04:55:00,Pallet,Batch:6890
TC_00145,ShipOrder,2024-01-23 18:24:00,Batch,Batch:6890
TC_00095,InspectVision,2024-03-12 13:42:00,Batch,Batch:6890
TC_00004,ShipOrder,2024-03-14 06:40:00,Pallet,Diam:13mm
TC_00493,CoatSurface,2024-02-01 16:25:00,Batch,Len:409cm
TC_00330,CoatSurface,2024-01-07 09:26:00,Pallet,Diam:13mm
TC_00047,PackBox,2024-02-07 02:43:00,Batch,Batch:6890
TC_00049,InspectVision,2024-02-16 11:47:00,Pallet,Len:409cm
TC_00192,PackBox,2024-03-29 04:45:00,Batch,Batch:6890
TC_00390,InspectVision,2024-01-23 10:55:00,Pallet,Diam:13mm
TC_00169,WeldJoint,2024-02-24 13:44:00,Tube,Len:409cm
TC_00468,ReworkWeld,2024-03-26 07:34:00,Tube,Len:409cm
TC_00111,HoldQA,2024-03-05 01:44:00,Tube,Len:409cm
TC_00303,CoatSurface,2024-02-12 16:36:00,Tube,Len:409cm
TC_00175,ReworkWeld,2024-03-18 20:36:00,Pallet,Diam:13mm
TC_00421,CoatSurface,2024-02-07 11:21:00,Pallet,Batch:6890
TC_00026,InspectVision,2024-03-08 11:21:00,Batch,Diam:13mm
TC_00263,ReworkWeld,2024-01-21 02:18:00,Pallet,Batch:6890
TC_00443,InspectVision,2024-01-20 10:23:00,Batch,Len:409cm
TC_00205,ReworkWeld,2024-03-12 21:56:00,Tube,Batch:6890
TC_00116,CoatSurface,2024-01-03 10:42:00,Batch,Batch:6890
TC_00222,ShipOrder,2024-01-10 17:07:00,Batch,Len:409cm
TC_00372,HoldQA,2024-02-17 20:17:00,Tube,Len:409cm
TC_00062,CoatSurface,2024-01-06 12:04:00,Batch,Diam:13mm
TC_00101,CutTube,2024-03-20 22:12:00,Pallet,Batch:6890
TC_00030,InspectVision,2024-03-28 10:06:00,Batch,Diam:13mm
TC_00071,InspectVision,2024-03-28 12:16:00,Tube,Batch:6890
TC_00340,HoldQA,2024-03-15 08:11:00,Tube,Batch:6890
TC_00085,InspectVision,2024-01-20 01:25:00,Tube,Diam:13mm
TC_00094,CutTube,2024-02-04 05:43:00,Tube,Diam:13mm
TC_00495,CutTube,2024-01-07 15:57:00,Tube,Diam:13mm
TC_00264,ReworkWeld,2024-03-07 03:22:00,Batch,Diam:13mm
TC_00388,CutTube,2024-02-26 18:46:00,Batch,Batch:6890
TC_00154,ShipOrder,2024-02-09 14:23:00,Batch,Batch:6890
TC_00357,CoatSurface,2024-02-10 06:22:00,Pallet,Len:409cm
TC_00084,CoatSurface,2024-01-07 03:21:00,Tube,Len:409cm
TC_00399,ReworkWeld,2024-01-24 11:07:00,Batch,Diam:13mm
TC_00378,WeldJoint,2024-03-12 22:58:00,Pallet,Batch:6890
TC_00166,HoldQA,2024-03-02 17:52:00,Batch,Batch:6890
TC_00441,CutTube,2024-03-20 08:08:00,Pallet,Diam:13mm
TC_00154,ReworkWeld,2024-01-20 11:54:00,Batch,Batch:6890
TC_00326,HoldQA,2024-01-11 00:55:00,Tube,Batch:6890
TC_00285,WeldJoint,2024-01-27 02:02:00,Batch,Len:409cm
TC_00143,PackBox,2024-02-10 01:46:00,Batch,Diam:13mm
TC_00312,HoldQA,2024-01-13 03:46:00,Tube,Batch:6890
TC_00309,ShipOrder,2024-02-20 08:39:00,Pallet,Len:409cm
TC_00038,ReworkWeld,2024-02-10 05:10:00,Tube,Len:409cm
TC_00218,CutTube,2024-03-30 15:33:00,Tube,Diam:13mm
TC_00221,ReworkWeld,2024-03-07 20:40:00,Pallet,Diam:13mm
TC_00423,ReworkWeld,2024-02-11 17:56:00,Batch,Diam:13mm
TC_00381,HoldQA,2024-02-12 12:43:00,Batch,Len:409cm
TC_00042,PackBox,2024-03-05 22:19:00,Pallet,Batch:6890
TC_00246,HoldQA,2024-02-17 13:54:00,Batch,Len:409cm
TC_00500,ShipOrder,2024-01-11 19:12:00,Tube,Len:409cm
TC_00258,ShipOrder,2024-02-13 08:14:00,Batch,Batch:6890
TC_00168,CoatSurface,2024-02-20 03:57:00,Batch,Batch:6890
TC_00482,PackBox,2024-02-10 13:14:00,Batch,Diam:13mm
TC_00213,WeldJoint,2024-01-13 23:08:00,Tube,Len:409cm
TC_00001,ShipOrder,2024-02-08 21:00:00,Batch,Batch:6890
TC_00270,ShipOrder,2024-03-04 20:27:00,Tube,Diam:13mm
TC_00285,HoldQA,2024-01-14 21:15:00,Tube,Batch:6890
TC_00484,WeldJoint,2024-02-06 03:41:00,Batch,Diam:13mm
TC_00164,CoatSurface,2024-02-27 17:46:00,Tube,Len:409cm
TC_00145,ReworkWeld,2024-01-14 18:33:00,Tube,Diam:13mm
TC_00453,HoldQA,2024-02-15 00:27:00,Tube,Batch:6890
TC_00247,ReworkWeld,2024-02-02 09:35:00,Pallet,Batch:6890
TC_00112,ShipOrder,2024-01-26 19:41:00,Batch,Diam:13mm
TC_00342,InspectVision,2024-02-27 11:48:00,Batch,Batch:6890
TC_00497,CutTube,2024-03-30 03:00:00,Tube,Len:409cm
TC_00171,ShipOrder,2024-03-05 22:57:00,Pallet,Len:409cm
TC_00467,InspectVision,2024-01-19 08:20:00,Batch,Len:409cm
TC_00335,ReworkWeld,2024-01-21 05:41:00,Tube,Batch:6890
TC_00220,WeldJoint,2024-03-29 16:56:00,Batch,Batch:6890
TC_00460,HoldQA,2024-02-22 08:46:00,Pallet,Batch:6890
TC_00135,CutTube,2024-01-29 21:02:00,Batch,Len:409cm
TC_00041,PackBox,2024-01-16 16:42:00,Batch,Len:409cm
